v,Indent,Zr_at,Nb_at,Mo_at,Ti_at,Cr_at,Zr_m,Nb_m,Mo_m,Ti_m,Cr_m,E_GPa,H_GPa,CI,IQ,XRD
data_2043,grad23-NbZr measure 3 indent 3,18.09,24.98,56.93,0.0,0.0,17.49,24.61,57.9,0.0,0.0,230.72505624106245,13.342774319620649,0.1239337,42140.93,1.0
data_2044,grad23-NbZr measure 3 indent 4,18.09,24.98,56.93,0.0,0.0,17.49,24.61,57.9,0.0,0.0,0,0,0.1239337,42140.93,1.0
data_2045,grad23-NbZr measure 3 indent 5,18.09,24.98,56.93,0.0,0.0,17.49,24.61,57.9,0.0,0.0,241.42950281812318,12.524640026698737,0.1239337,42140.93,1.0
data_2046,grad23-NbZr measure 4 indent 1,19.35,27.23,53.42,0.0,0.0,18.74,26.86,54.41,0.0,0.0,216.43016875156448,11.756671755069291,0.09029784,40249.53,1.0
data_2047,grad23-NbZr measure 4 indent 2,19.35,27.23,53.42,0.0,0.0,18.74,26.86,54.41,0.0,0.0,224.70139774151613,13.70782851591391,0.09029784,40249.53,1.0
data_2048,grad23-NbZr measure 4 indent 3,19.35,27.23,53.42,0.0,0.0,18.74,26.86,54.41,0.0,0.0,205.01308542934567,12.767576419620156,0.09029784,40249.53,1.0
data_2049,grad23-NbZr measure 4 indent 4,19.35,27.23,53.42,0.0,0.0,18.74,26.86,54.41,0.0,0.0,212.69675910974672,12.379649551918218,0.09029784,40249.53,1.0
data_2050,grad23-NbZr measure 4 indent 5,19.35,27.23,53.42,0.0,0.0,18.74,26.86,54.41,0.0,0.0,218.32318559934168,12.591014223869543,0.09029784,40249.53,1.0
data_2051,grad23-NbZr measure 5 indent 1,20.84,29.74,49.43,0.0,0.0,20.21,29.37,50.42,0.0,0.0,209.18868070040205,11.82215217829009,0.05301514,38451.67,1.0
data_2052,grad23-NbZr measure 5 indent 2,20.84,29.74,49.43,0.0,0.0,20.21,29.37,50.42,0.0,0.0,201.83189475512307,12.431228735548107,0.05301514,38451.67,1.0
data_2053,grad23-NbZr measure 5 indent 3,20.84,29.74,49.43,0.0,0.0,20.21,29.37,50.42,0.0,0.0,199.7664383443462,12.064012520789847,0.05301514,38451.67,1.0
data_2054,grad23-NbZr measure 5 indent 4,20.84,29.74,49.43,0.0,0.0,20.21,29.37,50.42,0.0,0.0,207.22727782814803,12.3440285820679,0.05301514,38451.67,1.0
data_2055,grad23-NbZr measure 5 indent 5,20.84,29.74,49.43,0.0,0.0,20.21,29.37,50.42,0.0,0.0,207.24160470815883,12.305022557248307,0.05301514,38451.67,1.0
data_2056,grad23-NbZr measure 6 indent 1,22.38,32.76,44.86,0.0,0.0,21.74,32.42,45.84,0.0,0.0,196.11541047129998,11.66698692634369,0.03557713,37567.97,1.0
data_2057,grad23-NbZr measure 6 indent 2,22.38,32.76,44.86,0.0,0.0,21.74,32.42,45.84,0.0,0.0,188.97441121951726,11.891782000561646,0.03557713,37567.97,1.0
data_2058,grad23-NbZr measure 6 indent 3,22.38,32.76,44.86,0.0,0.0,21.74,32.42,45.84,0.0,0.0,189.35094582006303,10.678967521180361,0.03557713,37567.97,1.0
data_2059,grad23-NbZr measure 6 indent 4,22.38,32.76,44.86,0.0,0.0,21.74,32.42,45.84,0.0,0.0,188.04219094368324,12.024745696163867,0.03557713,37567.97,1.0
data_2060,grad23-NbZr measure 6 indent 5,22.38,32.76,44.86,0.0,0.0,21.74,32.42,45.84,0.0,0.0,195.8872779445997,12.282608208602614,0.03557713,37567.97,1.0
data_2061,grad23-NbZr measure 7 indent 1,23.83,35.31,40.86,0.0,0.0,23.19,34.99,41.82,0.0,0.0,175.4981116729056,10.632635777253363,0.02885578,37045.78,1.0
data_2062,grad23-NbZr measure 7 indent 2,23.83,35.31,40.86,0.0,0.0,23.19,34.99,41.82,0.0,0.0,198.48018543878626,11.94585159759275,0.02885578,37045.78,1.0
data_2063,grad23-NbZr measure 7 indent 3,23.83,35.31,40.86,0.0,0.0,23.19,34.99,41.82,0.0,0.0,195.9172580280653,11.992769133148151,0.02885578,37045.78,1.0
data_2064,grad23-NbZr measure 7 indent 4,23.83,35.31,40.86,0.0,0.0,23.19,34.99,41.82,0.0,0.0,180.63263283730527,11.680896109310087,0.02885578,37045.78,1.0
data_2065,grad23-NbZr measure 7 indent 5,23.83,35.31,40.86,0.0,0.0,23.19,34.99,41.82,0.0,0.0,185.79318332114266,11.288807599666406,0.02885578,37045.78,1.0
data_2066,grad23-NbZr measure 8 indent 1,25.68,38.25,36.07,0.0,0.0,25.04,37.98,36.98,0.0,0.0,171.00695858841016,10.437748148997894,0.028575,37022.86,1.0
data_2067,grad23-NbZr measure 8 indent 2,25.68,38.25,36.07,0.0,0.0,25.04,37.98,36.98,0.0,0.0,183.8306427209365,11.272682063284702,0.028575,37022.86,1.0
data_2068,grad23-NbZr measure 8 indent 3,25.68,38.25,36.07,0.0,0.0,25.04,37.98,36.98,0.0,0.0,178.64617735305663,11.297864092977392,0.028575,37022.86,1.0
data_2069,grad23-NbZr measure 8 indent 4,25.68,38.25,36.07,0.0,0.0,25.04,37.98,36.98,0.0,0.0,182.44989656998283,11.274827368490662,0.028575,37022.86,1.0
data_2070,grad23-NbZr measure 8 indent 5,25.68,38.25,36.07,0.0,0.0,25.04,37.98,36.98,0.0,0.0,177.32872871462496,11.550953948998298,0.028575,37022.86,1.0
data_2071,grad23-NbZr measure 9 indent 1,27.62,41.59,30.79,0.0,0.0,26.98,41.38,31.64,0.0,0.0,176.09253799775126,11.066863550825225,0.0147478,35343.68,0
data_2072,grad23-NbZr measure 9 indent 2,27.62,41.59,30.79,0.0,0.0,26.98,41.38,31.64,0.0,0.0,177.28890246668783,11.469128881484497,0.0147478,35343.68,0
data_2073,grad23-NbZr measure 9 indent 3,27.62,41.59,30.79,0.0,0.0,26.98,41.38,31.64,0.0,0.0,171.84597141686535,10.62041053039689,0.0147478,35343.68,0
data_2074,grad23-NbZr measure 9 indent 4,27.62,41.59,30.79,0.0,0.0,26.98,41.38,31.64,0.0,0.0,178.22828624805757,10.943778385704322,0.0147478,35343.68,0
data_2075,grad23-NbZr measure 9 indent 5,27.62,41.59,30.79,0.0,0.0,26.98,41.38,31.64,0.0,0.0,168.35438968282065,10.828023162257926,0.0147478,35343.68,0
data_2076,grad23-NbZr measure 10 indent 1,29.15,44.77,26.09,0.0,0.0,28.52,44.62,26.85,0.0,0.0,159.66858709004453,10.216616105668429,0.04224365,38688.02,1.0
data_2077,grad23-NbZr measure 10 indent 2,29.15,44.77,26.09,0.0,0.0,28.52,44.62,26.85,0.0,0.0,163.31640228977125,10.9933914844592,0.04224365,38688.02,1.0
data_2078,grad23-NbZr measure 10 indent 3,29.15,44.77,26.09,0.0,0.0,28.52,44.62,26.85,0.0,0.0,164.62014728742773,11.101620170981835,0.04224365,38688.02,1.0
data_2079,grad23-NbZr measure 10 indent 4,29.15,44.77,26.09,0.0,0.0,28.52,44.62,26.85,0.0,0.0,162.58880196222606,10.961187503892535,0.04224365,38688.02,1.0
data_2080,grad23-NbZr measure 10 indent 5,29.15,44.77,26.09,0.0,0.0,28.52,44.62,26.85,0.0,0.0,154.77226387045954,9.651702666737075,0.04224365,38688.02,1.0
data_2081,grad23-NbZr measure 11 indent 1,30.92,46.88,22.2,0.0,0.0,30.31,46.8,22.89,0.0,0.0,171.9049204904354,11.516502282586584,0.03868719,37901.26,1.0
data_2082,grad23-NbZr measure 11 indent 2,30.92,46.88,22.2,0.0,0.0,30.31,46.8,22.89,0.0,0.0,158.00797679579074,10.566785062182717,0.03868719,37901.26,1.0
data_2083,grad23-NbZr measure 11 indent 3,30.92,46.88,22.2,0.0,0.0,30.31,46.8,22.89,0.0,0.0,152.5494261682827,9.861718358909725,0.03868719,37901.26,1.0
data_2084,grad23-NbZr measure 11 indent 4,30.92,46.88,22.2,0.0,0.0,30.31,46.8,22.89,0.0,0.0,151.4132156972946,9.856257855649535,0.03868719,37901.26,1.0
data_2085,grad23-NbZr measure 11 indent 5,30.92,46.88,22.2,0.0,0.0,30.31,46.8,22.89,0.0,0.0,145.3536354940846,9.08031970630032,0.03868719,37901.26,1.0
data_2086,grad23-NbZr measure 12 indent 1,32.32,48.99,18.68,0.0,0.0,31.73,48.98,19.29,0.0,0.0,142.80331659005037,9.925818797580881,0.06890129,39243.22,1.0
data_2087,grad23-NbZr measure 12 indent 2,32.32,48.99,18.68,0.0,0.0,31.73,48.98,19.29,0.0,0.0,155.28254436206365,10.27172169060594,0.06890129,39243.22,1.0
data_2088,grad23-NbZr measure 12 indent 3,32.32,48.99,18.68,0.0,0.0,31.73,48.98,19.29,0.0,0.0,138.45774357639934,8.727763565555668,0.06890129,39243.22,1.0
data_2089,grad23-NbZr measure 12 indent 4,32.32,48.99,18.68,0.0,0.0,31.73,48.98,19.29,0.0,0.0,142.44765640999844,9.309292106153883,0.06890129,39243.22,1.0
data_2090,grad23-NbZr measure 12 indent 5,32.32,48.99,18.68,0.0,0.0,31.73,48.98,19.29,0.0,0.0,148.95068559178537,9.778356232019803,0.06890129,39243.22,1.0
data_2091,grad24-Mo measure 1 indent 1,0.0,0.0,92.07,2.36,5.57,0.0,0.0,95.64,1.22,3.14,334.73495244470166,11.688165113424468,0.4402549,80358.75,1.0
data_2092,grad24-Mo measure 1 indent 2,0.0,0.0,92.07,2.36,5.57,0.0,0.0,95.64,1.22,3.14,328.95464572641345,11.178168543827866,0.4402549,80358.75,1.0
data_2093,grad24-Mo measure 1 indent 3,0.0,0.0,92.07,2.36,5.57,0.0,0.0,95.64,1.22,3.14,313.5654933085052,11.162902187941778,0.4402549,80358.75,1.0
data_2094,grad24-Mo measure 1 indent 4,0.0,0.0,92.07,2.36,5.57,0.0,0.0,95.64,1.22,3.14,311.6576860055901,11.157224888517852,0.4402549,80358.75,1.0
data_2095,grad24-Mo measure 1 indent 5,0.0,0.0,92.07,2.36,5.57,0.0,0.0,95.64,1.22,3.14,324.6135369569334,11.024239044118739,0.4402549,80358.75,1.0
data_2096,grad24-Mo measure 2 indent 1,0.0,0.0,92.01,1.63,6.36,0.0,0.0,95.57,0.85,3.58,328.9920827034029,10.466549060019776,0.9287644,131578.2,1.0
data_2097,grad24-Mo measure 2 indent 2,0.0,0.0,92.01,1.63,6.36,0.0,0.0,95.57,0.85,3.58,332.33234536785073,10.462558292293577,0.9287644,131578.2,1.0
data_2098,grad24-Mo measure 2 indent 3,0.0,0.0,92.01,1.63,6.36,0.0,0.0,95.57,0.85,3.58,319.5115971546561,10.406970640038036,0.9287644,131578.2,1.0
data_2099,grad24-Mo measure 2 indent 4,0.0,0.0,92.01,1.63,6.36,0.0,0.0,95.57,0.85,3.58,332.71746701356017,10.330783797357272,0.9287644,131578.2,1.0
data_2100,grad24-Mo measure 2 indent 5,0.0,0.0,92.01,1.63,6.36,0.0,0.0,95.57,0.85,3.58,321.6742705827711,10.435800190352467,0.9287644,131578.2,1.0
data_2101,grad24-Mo measure 3 indent 1,0.0,0.0,88.66,2.98,8.36,0.0,0.0,93.64,1.57,4.79,351.9416613499591,10.760384474712065,0.9018469000000001,128384.6,1.0
data_2102,grad24-Mo measure 3 indent 2,0.0,0.0,88.66,2.98,8.36,0.0,0.0,93.64,1.57,4.79,354.6752907743963,10.652963343127345,0.9018469000000001,128384.6,1.0
data_2103,grad24-Mo measure 3 indent 3,0.0,0.0,88.66,2.98,8.36,0.0,0.0,93.64,1.57,4.79,343.7166888838967,10.724097536542914,0.9018469000000001,128384.6,1.0
data_2104,grad24-Mo measure 3 indent 4,0.0,0.0,88.66,2.98,8.36,0.0,0.0,93.64,1.57,4.79,341.4784807671058,10.760038883794358,0.9018469000000001,128384.6,1.0
data_2105,grad24-Mo measure 3 indent 5,0.0,0.0,88.66,2.98,8.36,0.0,0.0,93.64,1.57,4.79,66.57231587697613,0.6843798071591919,0.9018469000000001,128384.6,1.0
data_2106,grad24-Mo measure 4 indent 1,0.0,0.0,87.56,2.95,9.48,0.0,0.0,92.98,1.56,5.46,333.74814870968925,11.097300407430652,0.9289069999999999,133849.4,1.0
data_2107,grad24-Mo measure 4 indent 2,0.0,0.0,87.56,2.95,9.48,0.0,0.0,92.98,1.56,5.46,332.02566683754173,11.115243977264438,0.9289069999999999,133849.4,1.0
data_2108,grad24-Mo measure 4 indent 3,0.0,0.0,87.56,2.95,9.48,0.0,0.0,92.98,1.56,5.46,320.8567646581822,11.305355555510019,0.9289069999999999,133849.4,1.0
data_2109,grad24-Mo measure 4 indent 4,0.0,0.0,87.56,2.95,9.48,0.0,0.0,92.98,1.56,5.46,330.15668382239534,11.189062408616143,0.9289069999999999,133849.4,1.0
data_2110,grad24-Mo measure 4 indent 5,0.0,0.0,87.56,2.95,9.48,0.0,0.0,92.98,1.56,5.46,335.8506087670725,11.0609425945302,0.9289069999999999,133849.4,1.0
data_2111,grad24-Mo measure 5 indent 1,0.0,0.0,85.71,3.63,10.67,0.0,0.0,91.86,1.94,6.2,326.48177424120814,11.459279681117318,0.9245736999999999,131654.1,1.0
data_2112,grad24-Mo measure 5 indent 2,0.0,0.0,85.71,3.63,10.67,0.0,0.0,91.86,1.94,6.2,332.72045679669566,11.418313643633796,0.9245736999999999,131654.1,1.0
data_2113,grad24-Mo measure 5 indent 3,0.0,0.0,85.71,3.63,10.67,0.0,0.0,91.86,1.94,6.2,335.6775112129214,11.476218691013814,0.9245736999999999,131654.1,1.0
data_2114,grad24-Mo measure 5 indent 4,0.0,0.0,85.71,3.63,10.67,0.0,0.0,91.86,1.94,6.2,345.3740580693483,12.433468938685749,0.9245736999999999,131654.1,1.0
data_2115,grad24-Mo measure 5 indent 5,0.0,0.0,85.71,3.63,10.67,0.0,0.0,91.86,1.94,6.2,354.7186253876463,11.740510630094882,0.9245736999999999,131654.1,1.0
data_2116,grad24-Mo measure 6 indent 1,0.0,0.0,84.15,3.89,11.96,0.0,0.0,90.9,2.1,7.0,331.25101412142504,11.778505423330339,0.9236529,131671.8,1.0
data_2117,grad24-Mo measure 6 indent 2,0.0,0.0,84.15,3.89,11.96,0.0,0.0,90.9,2.1,7.0,314.29116677107356,11.862312049980467,0.9236529,131671.8,1.0
data_2118,grad24-Mo measure 6 indent 3,0.0,0.0,84.15,3.89,11.96,0.0,0.0,90.9,2.1,7.0,314.38301495424145,11.23614574081717,0.9236529,131671.8,1.0
data_2119,grad24-Mo measure 6 indent 4,0.0,0.0,84.15,3.89,11.96,0.0,0.0,90.9,2.1,7.0,359.1814077252517,12.365952318385208,0.9236529,131671.8,1.0
data_2120,grad24-Mo measure 6 indent 5,0.0,0.0,84.15,3.89,11.96,0.0,0.0,90.9,2.1,7.0,330.8582036071713,11.315091991263285,0.9236529,131671.8,1.0
data_2121,grad24-Mo measure 7 indent 1,0.0,0.0,82.3,4.38,13.32,0.0,0.0,89.74,2.38,7.87,317.8807809053325,12.173465745553356,0.9178982,130715.9,1.0
data_2122,grad24-Mo measure 7 indent 2,0.0,0.0,82.3,4.38,13.32,0.0,0.0,89.74,2.38,7.87,326.49556548872783,11.927136107070243,0.9178982,130715.9,1.0
data_2123,grad24-Mo measure 7 indent 3,0.0,0.0,82.3,4.38,13.32,0.0,0.0,89.74,2.38,7.87,336.0309349025663,11.468952178480176,0.9178982,130715.9,1.0
data_2124,grad24-Mo measure 7 indent 4,0.0,0.0,82.3,4.38,13.32,0.0,0.0,89.74,2.38,7.87,341.819492542776,11.80885028147744,0.9178982,130715.9,1.0
data_2125,grad24-Mo measure 7 indent 5,0.0,0.0,82.3,4.38,13.32,0.0,0.0,89.74,2.38,7.87,326.367421286021,12.192586419220214,0.9178982,130715.9,1.0
data_2126,grad24-Mo measure 8 indent 1,0.0,0.0,80.52,4.86,14.62,0.0,0.0,88.61,2.67,8.72,331.3805116977906,12.401144453514647,0.9283011999999998,128235.0,1.0
data_2127,grad24-Mo measure 8 indent 2,0.0,0.0,80.52,4.86,14.62,0.0,0.0,88.61,2.67,8.72,333.5037849899422,12.772987720673719,0.9283011999999998,128235.0,1.0
data_2128,grad24-Mo measure 8 indent 3,0.0,0.0,80.52,4.86,14.62,0.0,0.0,88.61,2.67,8.72,339.74582329564896,13.300475334486926,0.9283011999999998,128235.0,1.0
data_2129,grad24-Mo measure 8 indent 4,0.0,0.0,80.52,4.86,14.62,0.0,0.0,88.61,2.67,8.72,56.8444305218307,0.6325746092317837,0.9283011999999998,128235.0,1.0
data_2130,grad24-Mo measure 8 indent 5,0.0,0.0,80.52,4.86,14.62,0.0,0.0,88.61,2.67,8.72,336.3548649609295,12.574160667332752,0.9283011999999998,128235.0,1.0
data_2131,grad24-Mo measure 9 indent 1,0.0,0.0,78.45,5.58,15.98,0.0,0.0,87.27,3.1,9.63,338.0406308121249,12.357640802135741,0.9268584000000001,121408.7,1.0
data_2132,grad24-Mo measure 9 indent 2,0.0,0.0,78.45,5.58,15.98,0.0,0.0,87.27,3.1,9.63,321.57516672760687,12.68314610203294,0.9268584000000001,121408.7,1.0
data_2133,grad24-Mo measure 9 indent 3,0.0,0.0,78.45,5.58,15.98,0.0,0.0,87.27,3.1,9.63,330.56680956009205,13.448907887459034,0.9268584000000001,121408.7,1.0
data_2134,grad24-Mo measure 9 indent 4,0.0,0.0,78.45,5.58,15.98,0.0,0.0,87.27,3.1,9.63,311.57114305232284,12.553134406957176,0.9268584000000001,121408.7,1.0
data_2135,grad24-Mo measure 9 indent 5,0.0,0.0,78.45,5.58,15.98,0.0,0.0,87.27,3.1,9.63,354.32077693066844,13.220105406589783,0.9268584000000001,121408.7,1.0
data_2136,grad24-Mo measure 10 indent 1,0.0,0.0,71.05,10.25,18.7,0.0,0.0,82.33,5.93,11.74,304.0683220015755,12.636791473552748,0.3332213,61911.94,1.0
data_2137,grad24-Mo measure 10 indent 2,0.0,0.0,71.05,10.25,18.7,0.0,0.0,82.33,5.93,11.74,288.0600873758216,11.6480882587104,0.3332213,61911.94,1.0
data_2138,grad24-Mo measure 10 indent 3,0.0,0.0,71.05,10.25,18.7,0.0,0.0,82.33,5.93,11.74,313.75535715008937,12.905932230975688,0.3332213,61911.94,1.0
data_2139,grad24-Mo measure 10 indent 4,0.0,0.0,71.05,10.25,18.7,0.0,0.0,82.33,5.93,11.74,297.2366008001891,11.814414595249303,0.3332213,61911.94,1.0
data_2140,grad24-Mo measure 10 indent 5,0.0,0.0,71.05,10.25,18.7,0.0,0.0,82.33,5.93,11.74,307.49246621564134,12.55545331804114,0.3332213,61911.94,1.0
data_2141,grad24-Mo measure 11 indent 1,0.0,0.0,69.11,11.35,19.54,0.0,0.0,80.96,6.64,12.41,312.28913911981294,12.607557501526333,0.3170563,60759.65,1.0
data_2142,grad24-Mo measure 11 indent 2,0.0,0.0,69.11,11.35,19.54,0.0,0.0,80.96,6.64,12.41,334.8350084336603,15.162850228639318,0.3170563,60759.65,1.0
data_2143,grad24-Mo measure 11 indent 3,0.0,0.0,69.11,11.35,19.54,0.0,0.0,80.96,6.64,12.41,302.44293069279996,11.894370996045417,0.3170563,60759.65,1.0
data_2144,grad24-Mo measure 11 indent 4,0.0,0.0,69.11,11.35,19.54,0.0,0.0,80.96,6.64,12.41,290.6607450146842,11.5099471813132,0.3170563,60759.65,1.0
data_2145,grad24-Mo measure 11 indent 5,0.0,0.0,69.11,11.35,19.54,0.0,0.0,80.96,6.64,12.41,325.75472227588284,14.653885933394282,0.3170563,60759.65,1.0
data_2146,grad24-TiCr measure 1 indent 1,0.0,0.0,67.24,12.35,20.4,0.0,0.0,79.61,7.3,13.09,305.43332008713253,13.389577117253722,0.2507482,55797.58,1.0
data_2147,grad24-TiCr measure 1 indent 2,0.0,0.0,67.24,12.35,20.4,0.0,0.0,79.61,7.3,13.09,313.4280771645524,14.19626983676453,0.2507482,55797.58,1.0
data_2148,grad24-TiCr measure 1 indent 3,0.0,0.0,67.24,12.35,20.4,0.0,0.0,79.61,7.3,13.09,270.5067658394521,12.459246916264448,0.2507482,55797.58,1.0
data_2149,grad24-TiCr measure 1 indent 4,0.0,0.0,67.24,12.35,20.4,0.0,0.0,79.61,7.3,13.09,313.5315318332362,13.907489803378713,0.2507482,55797.58,1.0
data_2150,grad24-TiCr measure 1 indent 5,0.0,0.0,67.24,12.35,20.4,0.0,0.0,79.61,7.3,13.09,323.8516713169927,13.42058927241188,0.2507482,55797.58,1.0
data_2151,grad24-TiCr measure 2 indent 1,0.0,0.0,65.33,13.4,21.27,0.0,0.0,78.2,8.01,13.8,284.9718744229733,12.902926105020693,0.2123757,53118.91,1.0
data_2152,grad24-TiCr measure 2 indent 2,0.0,0.0,65.33,13.4,21.27,0.0,0.0,78.2,8.01,13.8,280.8595767813859,12.759996840925707,0.2123757,53118.91,1.0
data_2153,grad24-TiCr measure 2 indent 3,0.0,0.0,65.33,13.4,21.27,0.0,0.0,78.2,8.01,13.8,297.5866608683562,13.053486701269236,0.2123757,53118.91,1.0
data_2154,grad24-TiCr measure 2 indent 4,0.0,0.0,65.33,13.4,21.27,0.0,0.0,78.2,8.01,13.8,341.4599405077273,16.432882078293297,0.2123757,53118.91,1.0
data_2155,grad24-TiCr measure 2 indent 5,0.0,0.0,65.33,13.4,21.27,0.0,0.0,78.2,8.01,13.8,314.59017368798084,13.866400270748805,0.2123757,53118.91,1.0
data_2156,grad24-TiCr measure 3 indent 1,0.0,0.0,62.87,15.09,22.04,0.0,0.0,76.35,9.15,14.51,317.3751352732527,13.876813107223466,0.2147933,52689.61,1.0
data_2157,grad24-TiCr measure 3 indent 2,0.0,0.0,62.87,15.09,22.04,0.0,0.0,76.35,9.15,14.51,290.97862198324225,14.231072445409414,0.2147933,52689.61,1.0
data_2158,grad24-TiCr measure 3 indent 3,0.0,0.0,62.87,15.09,22.04,0.0,0.0,76.35,9.15,14.51,298.2160898243093,14.19696228666931,0.2147933,52689.61,1.0
data_2159,grad24-TiCr measure 3 indent 4,0.0,0.0,62.87,15.09,22.04,0.0,0.0,76.35,9.15,14.51,285.8337145732262,12.511115847652935,0.2147933,52689.61,1.0
data_2160,grad24-TiCr measure 3 indent 5,0.0,0.0,62.87,15.09,22.04,0.0,0.0,76.35,9.15,14.51,327.20018398740217,15.045718926408632,0.2147933,52689.61,1.0
data_2161,grad24-TiCr measure 4 indent 1,0.0,0.0,61.54,15.88,22.58,0.0,0.0,75.32,9.7,14.98,93.2136913425514,1.9903914262469422,0.17100910000000002,48828.97,1.0
data_2162,grad24-TiCr measure 4 indent 2,0.0,0.0,61.54,15.88,22.58,0.0,0.0,75.32,9.7,14.98,314.5771147474509,13.777948484299136,0.17100910000000002,48828.97,1.0
data_2163,grad24-TiCr measure 4 indent 3,0.0,0.0,61.54,15.88,22.58,0.0,0.0,75.32,9.7,14.98,319.9795624424223,14.412129451495135,0.17100910000000002,48828.97,1.0
data_2164,grad24-TiCr measure 4 indent 4,0.0,0.0,61.54,15.88,22.58,0.0,0.0,75.32,9.7,14.98,327.03731374729,14.70290378726671,0.17100910000000002,48828.97,1.0
data_2165,grad24-TiCr measure 4 indent 5,0.0,0.0,61.54,15.88,22.58,0.0,0.0,75.32,9.7,14.98,308.01394665756305,14.23184477254118,0.17100910000000002,48828.97,1.0
data_2166,grad24-TiCr measure 5 indent 1,0.0,0.0,59.95,16.82,23.24,0.0,0.0,74.07,10.37,15.56,295.17210653645003,13.930415450233676,0.1334712,46161.77,1.0
data_2167,grad24-TiCr measure 5 indent 2,0.0,0.0,59.95,16.82,23.24,0.0,0.0,74.07,10.37,15.56,311.4238470051199,15.276272287131967,0.1334712,46161.77,1.0
data_2168,grad24-TiCr measure 5 indent 3,0.0,0.0,59.95,16.82,23.24,0.0,0.0,74.07,10.37,15.56,329.007924931734,15.570995527292974,0.1334712,46161.77,1.0
data_2169,grad24-TiCr measure 5 indent 4,0.0,0.0,59.95,16.82,23.24,0.0,0.0,74.07,10.37,15.56,306.20699051339193,14.375947006334085,0.1334712,46161.77,1.0
data_2170,grad24-TiCr measure 5 indent 5,0.0,0.0,59.95,16.82,23.24,0.0,0.0,74.07,10.37,15.56,312.6903299731406,15.053333480814368,0.1334712,46161.77,1.0
data_2171,grad24-TiCr measure 6 indent 1,0.0,0.0,57.92,17.64,24.43,0.0,0.0,72.43,11.01,16.56,310.5391248143284,14.944877558736344,0.16295020000000002,47772.41,1.0
data_2172,grad24-TiCr measure 6 indent 2,0.0,0.0,57.92,17.64,24.43,0.0,0.0,72.43,11.01,16.56,312.0483577130673,15.468247766883845,0.16295020000000002,47772.41,1.0
data_2173,grad24-TiCr measure 6 indent 3,0.0,0.0,57.92,17.64,24.43,0.0,0.0,72.43,11.01,16.56,296.85766960766256,14.976033406613752,0.16295020000000002,47772.41,1.0
data_2174,grad24-TiCr measure 6 indent 4,0.0,0.0,57.92,17.64,24.43,0.0,0.0,72.43,11.01,16.56,306.23543372478963,14.186965525562986,0.16295020000000002,47772.41,1.0
data_2175,grad24-TiCr measure 6 indent 5,0.0,0.0,57.92,17.64,24.43,0.0,0.0,72.43,11.01,16.56,290.7386270790871,13.742332311734218,0.16295020000000002,47772.41,1.0
data_2176,grad24-TiCr measure 7 indent 1,0.0,0.0,52.66,19.48,27.86,0.0,0.0,67.96,12.55,19.49,284.723323298173,14.35740897734189,0.17569200000000001,49279.01,1.0
data_2177,grad24-TiCr measure 7 indent 2,0.0,0.0,52.66,19.48,27.86,0.0,0.0,67.96,12.55,19.49,298.13666742737286,14.164451376069778,0.17569200000000001,49279.01,1.0
data_2178,grad24-TiCr measure 7 indent 3,0.0,0.0,52.66,19.48,27.86,0.0,0.0,67.96,12.55,19.49,296.5599052914563,13.910912795767768,0.17569200000000001,49279.01,1.0
data_2179,grad24-TiCr measure 7 indent 4,0.0,0.0,52.66,19.48,27.86,0.0,0.0,67.96,12.55,19.49,296.33447930120934,14.824370989554893,0.17569200000000001,49279.01,1.0
data_2180,grad24-TiCr measure 7 indent 5,0.0,0.0,52.66,19.48,27.86,0.0,0.0,67.96,12.55,19.49,305.83463791508177,13.947214758988224,0.17569200000000001,49279.01,1.0
data_2181,grad24-TiCr measure 8 indent 1,0.0,0.0,46.55,21.73,31.72,0.0,0.0,62.41,14.54,23.05,291.64907335261796,13.885795945231845,0.16301729999999998,48249.78,1.0
data_2182,grad24-TiCr measure 8 indent 2,0.0,0.0,46.55,21.73,31.72,0.0,0.0,62.41,14.54,23.05,307.99162925256877,14.169737895280129,0.16301729999999998,48249.78,1.0
data_2183,grad24-TiCr measure 8 indent 3,0.0,0.0,46.55,21.73,31.72,0.0,0.0,62.41,14.54,23.05,290.5929093229477,14.529677399202432,0.16301729999999998,48249.78,1.0
data_2184,grad24-TiCr measure 8 indent 4,0.0,0.0,46.55,21.73,31.72,0.0,0.0,62.41,14.54,23.05,308.8794807050203,15.093235569770522,0.16301729999999998,48249.78,1.0
data_2185,grad24-TiCr measure 8 indent 5,0.0,0.0,46.55,21.73,31.72,0.0,0.0,62.41,14.54,23.05,280.6167348469464,13.993503750495481,0.16301729999999998,48249.78,1.0
data_2186,grad24-TiCr measure 9 indent 1,0.0,0.0,40.03,23.66,36.31,0.0,0.0,55.97,16.51,27.52,309.4195708272059,15.261716085630283,0.1589033,48021.42,1.0
data_2187,grad24-TiCr measure 9 indent 2,0.0,0.0,40.03,23.66,36.31,0.0,0.0,55.97,16.51,27.52,433.5702962526022,16.177356034139265,0.1589033,48021.42,1.0
